-3.0, 0.0
-2.99, 0.0
-2.9800000000000004, 0.0
-2.9700000000000006, 0.0
-2.960000000000001, 0.0
-2.950000000000001, 0.0
-2.9400000000000013, 0.0
-2.9300000000000015, 0.0
-2.9200000000000017, 0.0
-2.910000000000002, 0.0
-2.900000000000002, 0.0
-2.8900000000000023, 0.0
-2.8800000000000026, 0.0
-2.8700000000000028, 0.0
-2.860000000000003, 0.0
-2.850000000000003, 0.0
-2.8400000000000034, 0.0
-2.8300000000000036, 0.0
-2.820000000000004, 0.0
-2.810000000000004, 0.0
-2.8000000000000043, 0.0
-2.7900000000000045, 0.0
-2.7800000000000047, 0.0
-2.770000000000005, 0.0
-2.760000000000005, 0.0
-2.7500000000000053, 0.0
-2.7400000000000055, 0.0
-2.7300000000000058, 0.0
-2.720000000000006, 0.0
-2.710000000000006, 0.0
-2.7000000000000064, 0.0
-2.6900000000000066, 0.0
-2.680000000000007, 0.0
-2.670000000000007, 0.0
-2.6600000000000072, 0.0
-2.6500000000000075, 0.0
-2.6400000000000077, 0.0
-2.630000000000008, 0.0
-2.620000000000008, 0.0
-2.6100000000000083, 0.0
-2.6000000000000085, 0.0
-2.5900000000000087, 0.0
-2.580000000000009, 0.0
-2.570000000000009, 0.0
-2.5600000000000094, 0.0
-2.5500000000000096, 0.0
-2.54000000000001, 0.0
-2.53000000000001, 0.0
-2.5200000000000102, 0.0
-2.5100000000000104, 0.0
-2.5000000000000107, 0.0
-2.490000000000011, 0.0
-2.480000000000011, 0.0
-2.4700000000000113, 0.0
-2.4600000000000115, 0.0
-2.4500000000000117, 0.0
-2.440000000000012, 0.0
-2.430000000000012, 0.0
-2.4200000000000124, 0.0
-2.4100000000000126, 0.0
-2.400000000000013, 0.0
-2.390000000000013, 0.0
-2.380000000000013, 0.0
-2.3700000000000134, 0.0
-2.3600000000000136, 0.0
-2.350000000000014, 0.0
-2.340000000000014, 0.0
-2.3300000000000143, 0.0
-2.3200000000000145, 0.0
-2.3100000000000147, 0.0
-2.300000000000015, 0.0
-2.290000000000015, 0.0
-2.2800000000000153, 0.0
-2.2700000000000156, 0.0
-2.2600000000000158, 0.0
-2.250000000000016, 0.0
-2.240000000000016, 0.0
-2.2300000000000164, 0.0
-2.2200000000000166, 0.0
-2.210000000000017, 0.0
-2.200000000000017, 0.0
-2.1900000000000173, 0.0
-2.1800000000000175, 0.0
-2.1700000000000177, 0.0
-2.160000000000018, 0.0
-2.150000000000018, 0.0
-2.1400000000000183, 0.0
-2.1300000000000185, 0.0
-2.1200000000000188, 0.0
-2.110000000000019, 0.0
-2.100000000000019, 0.0
-2.0900000000000194, 0.0
-2.0800000000000196, 0.0
-2.07000000000002, 0.0
-2.06000000000002, 0.0
-2.0500000000000203, 0.0
-2.0400000000000205, 0.0
-2.0300000000000207, 0.0
-2.020000000000021, 0.0
-2.010000000000021, 0.0
-2.0000000000000213, 0.0
-1.9900000000000215, 0.0
-1.9800000000000217, 0.0
-1.970000000000022, 0.0
-1.9600000000000222, 0.0
-1.9500000000000224, 0.0
-1.9400000000000226, 0.0
-1.9300000000000228, 0.0
-1.920000000000023, 0.0
